Spacecraft: GroundStatSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
06 Jul 2024 23:50:29.432    06 Jul 2024 23:50:48.877      19.445387449    Earth           Penumbra    79            1470.8453089
07 Jul 2024 01:01:14.255    07 Jul 2024 01:01:33.312      19.056395895    Earth           Penumbra    80            1470.6062069
07 Jul 2024 01:01:33.312    07 Jul 2024 01:25:25.411      1432.0994789    Earth           Umbra       80            1470.6062069
07 Jul 2024 01:25:25.411    07 Jul 2024 01:25:44.861      19.450332038    Earth           Penumbra    80            1470.6062069
07 Jul 2024 02:36:10.590    07 Jul 2024 02:36:29.651      19.061052881    Earth           Penumbra    81            1470.3570732
07 Jul 2024 02:36:29.651    07 Jul 2024 03:00:21.492      1431.8412972    Earth           Umbra       81            1470.3570732
07 Jul 2024 03:00:21.492    07 Jul 2024 03:00:40.947      19.454723108    Earth           Penumbra    81            1470.3570732
07 Jul 2024 04:11:06.857    07 Jul 2024 04:11:25.923      19.065473182    Earth           Penumbra    82            1470.1064107
07 Jul 2024 04:11:25.923    07 Jul 2024 04:35:17.504      1431.5818234    Earth           Umbra       82            1470.1064107
07 Jul 2024 04:35:17.504    07 Jul 2024 04:35:36.963      19.459114177    Earth           Penumbra    82            1470.1064107
07 Jul 2024 05:46:02.938    07 Jul 2024 05:46:22.008      19.070588448    Earth           Penumbra    83            1469.8454363
07 Jul 2024 05:46:22.008    07 Jul 2024 06:10:13.318      1431.3101727    Earth           Umbra       83            1469.8454363
07 Jul 2024 06:10:13.318    07 Jul 2024 06:10:32.783      19.464675151    Earth           Penumbra    83            1469.8454363
07 Jul 2024 07:20:58.914    07 Jul 2024 07:21:17.990      19.076541380    Earth           Penumbra    84            1469.5720280
07 Jul 2024 07:21:17.990    07 Jul 2024 07:45:09.015      1431.0242597    Earth           Umbra       84            1469.5720280
07 Jul 2024 07:45:09.015    07 Jul 2024 07:45:28.486      19.471226865    Earth           Penumbra    84            1469.5720280
07 Jul 2024 08:55:54.936    07 Jul 2024 08:56:14.018      19.082278060    Earth           Penumbra    85            1469.3138915
07 Jul 2024 08:56:14.018    07 Jul 2024 09:20:04.773      1430.7545544    Earth           Umbra       85            1469.3138915
07 Jul 2024 09:20:04.773    07 Jul 2024 09:20:24.250      19.477059098    Earth           Penumbra    85            1469.3138915
07 Jul 2024 10:30:51.044    07 Jul 2024 10:31:10.131      19.086942589    Earth           Penumbra    86            1469.0906055
07 Jul 2024 10:31:10.131    07 Jul 2024 10:55:00.653      1430.5223938    Earth           Umbra       86            1469.0906055
07 Jul 2024 10:55:00.653    07 Jul 2024 10:55:20.135      19.481269119    Earth           Penumbra    86            1469.0906055
07 Jul 2024 12:05:47.191    07 Jul 2024 12:06:06.282      19.091070257    Earth           Penumbra    87            1468.8724888
07 Jul 2024 12:06:06.282    07 Jul 2024 12:29:56.578      1430.2961248    Earth           Umbra       87            1468.8724888
07 Jul 2024 12:29:56.578    07 Jul 2024 12:30:16.063      19.485293690    Earth           Penumbra    87            1468.8724888
07 Jul 2024 13:40:43.348    07 Jul 2024 13:41:02.445      19.096072996    Earth           Penumbra    88            1468.6167063
07 Jul 2024 13:41:02.445    07 Jul 2024 14:04:52.474      1430.0294734    Earth           Umbra       88            1468.6167063
07 Jul 2024 14:04:52.474    07 Jul 2024 14:05:11.965      19.491159869    Earth           Penumbra    88            1468.6167063
07 Jul 2024 15:15:39.517    07 Jul 2024 15:15:58.619      19.102600508    Earth           Penumbra    89            1468.3264280
07 Jul 2024 15:15:58.619    07 Jul 2024 15:39:48.344      1429.7250221    Earth           Umbra       89            1468.3264280
07 Jul 2024 15:39:48.344    07 Jul 2024 15:40:07.843      19.498805422    Earth           Penumbra    89            1468.3264280
07 Jul 2024 16:50:35.684    07 Jul 2024 16:50:54.794      19.109662995    Earth           Penumbra    90            1468.0397587
07 Jul 2024 16:50:54.794    07 Jul 2024 17:14:44.217      1429.4239899    Earth           Umbra       90            1468.0397587
07 Jul 2024 17:14:44.217    07 Jul 2024 17:15:03.724      19.506105850    Earth           Penumbra    90            1468.0397587
07 Jul 2024 18:25:31.820    07 Jul 2024 18:25:50.935      19.115526660    Earth           Penumbra    91            1467.7795795
07 Jul 2024 18:25:50.935    07 Jul 2024 18:49:40.088      1429.1526683    Earth           Umbra       91            1467.7795795
07 Jul 2024 18:49:40.088    07 Jul 2024 18:49:59.599      19.511384564    Earth           Penumbra    91            1467.7795795
07 Jul 2024 20:00:27.885    07 Jul 2024 20:00:47.004      19.119632326    Earth           Penumbra    92            1467.5431926
07 Jul 2024 20:00:47.004    07 Jul 2024 20:24:35.913      1428.9084928    Earth           Umbra       92            1467.5431926
07 Jul 2024 20:24:35.913    07 Jul 2024 20:24:55.428      19.515067467    Earth           Penumbra    92            1467.5431926
07 Jul 2024 21:35:23.865    07 Jul 2024 21:35:42.988      19.123175356    Earth           Penumbra    93            1467.3198101
07 Jul 2024 21:35:42.988    07 Jul 2024 21:59:31.666      1428.6778252    Earth           Umbra       93            1467.3198101
07 Jul 2024 21:59:31.666    07 Jul 2024 21:59:51.185      19.518809463    Earth           Penumbra    93            1467.3198101
07 Jul 2024 23:10:19.837    07 Jul 2024 23:10:38.965      19.127548509    Earth           Penumbra    94            1467.0941559
07 Jul 2024 23:10:38.965    07 Jul 2024 23:34:27.408      1428.4430731    Earth           Umbra       94            1467.0941559
07 Jul 2024 23:34:27.408    07 Jul 2024 23:34:46.931      19.523534342    Earth           Penumbra    94            1467.0941559
08 Jul 2024 00:45:15.928    08 Jul 2024 00:45:35.061      19.132669747    Earth           Penumbra    95            1466.8525204
08 Jul 2024 00:45:35.061    08 Jul 2024 01:09:23.252      1428.1911838    Earth           Umbra       95            1466.8525204
08 Jul 2024 01:09:23.252    08 Jul 2024 01:09:42.780      19.528666895    Earth           Penumbra    95            1466.8525204
08 Jul 2024 02:20:12.148    08 Jul 2024 02:20:31.286      19.137564045    Earth           Penumbra    96            1466.5987040
08 Jul 2024 02:20:31.286    08 Jul 2024 02:44:19.214      1427.9278390    Earth           Umbra       96            1466.5987040
08 Jul 2024 02:44:19.214    08 Jul 2024 02:44:38.747      19.533300935    Earth           Penumbra    96            1466.5987040
08 Jul 2024 03:55:08.334    08 Jul 2024 03:55:27.476      19.142107875    Earth           Penumbra    97            1466.3433638
08 Jul 2024 03:55:27.476    08 Jul 2024 04:19:15.139      1427.6635139    Earth           Umbra       97            1466.3433638
08 Jul 2024 04:19:15.139    08 Jul 2024 04:19:34.677      19.537741982    Earth           Penumbra    97            1466.3433638
08 Jul 2024 05:30:04.338    08 Jul 2024 05:30:23.485      19.147197995    Earth           Penumbra    98            1466.0801005
08 Jul 2024 05:30:23.485    08 Jul 2024 05:54:10.875      1427.3896998    Earth           Umbra       98            1466.0801005
08 Jul 2024 05:54:10.875    08 Jul 2024 05:54:30.418      19.543202687    Earth           Penumbra    98            1466.0801005
08 Jul 2024 07:05:00.214    08 Jul 2024 07:05:19.367      19.153204048    Earth           Penumbra    99            1465.8025148
08 Jul 2024 07:05:19.367    08 Jul 2024 07:29:06.466      1427.0994815    Earth           Umbra       99            1465.8025148
08 Jul 2024 07:29:06.466    08 Jul 2024 07:29:26.016      19.549829210    Earth           Penumbra    99            1465.8025148
08 Jul 2024 08:39:56.115    08 Jul 2024 08:40:15.274      19.159213244    Earth           Penumbra    100           1465.5342767
08 Jul 2024 08:40:15.274    08 Jul 2024 09:04:02.093      1426.8190160    Earth           Umbra       100           1465.5342767
08 Jul 2024 09:04:02.093    08 Jul 2024 09:04:21.649      19.556047430    Earth           Penumbra    100           1465.5342767
08 Jul 2024 10:14:52.105    08 Jul 2024 10:15:11.269      19.164206553    Earth           Penumbra    101           1465.3008164
08 Jul 2024 10:15:11.269    08 Jul 2024 10:38:57.845      1426.5759806    Earth           Umbra       101           1465.3008164
08 Jul 2024 10:38:57.845    08 Jul 2024 10:39:17.406      19.560629292    Earth           Penumbra    101           1465.3008164
08 Jul 2024 11:49:48.142    08 Jul 2024 11:50:07.311      19.168474409    Earth           Penumbra    102           1465.0803875
08 Jul 2024 11:50:07.311    08 Jul 2024 12:13:53.658      1426.3472599    Earth           Umbra       102           1465.0803875
08 Jul 2024 12:13:53.658    08 Jul 2024 12:14:13.223      19.564653235    Earth           Penumbra    102           1465.0803875
08 Jul 2024 13:24:44.192    08 Jul 2024 13:25:03.366      19.173382223    Earth           Penumbra    103           1464.8269703
08 Jul 2024 13:25:03.366    08 Jul 2024 13:48:49.449      1426.0833048    Earth           Umbra       103           1464.8269703
08 Jul 2024 13:48:49.449    08 Jul 2024 13:49:09.019      19.570283359    Earth           Penumbra    103           1464.8269703
08 Jul 2024 14:59:40.252    08 Jul 2024 14:59:59.432      19.179835869    Earth           Penumbra    104           1464.5344399
08 Jul 2024 14:59:59.432    08 Jul 2024 15:23:45.209      1425.7766978    Earth           Umbra       104           1464.5344399
08 Jul 2024 15:23:45.209    08 Jul 2024 15:24:04.787      19.577906281    Earth           Penumbra    104           1464.5344399
08 Jul 2024 16:34:36.315    08 Jul 2024 16:34:55.502      19.187090406    Earth           Penumbra    105           1464.2390923
08 Jul 2024 16:34:55.502    08 Jul 2024 16:58:40.969      1425.4664079    Earth           Umbra       105           1464.2390923
08 Jul 2024 16:58:40.969    08 Jul 2024 16:59:00.554      19.585593953    Earth           Penumbra    105           1464.2390923
08 Jul 2024 18:09:32.353    08 Jul 2024 18:09:51.546      19.193403865    Earth           Penumbra    106           1463.9689557
08 Jul 2024 18:09:51.546    08 Jul 2024 18:33:36.730      1425.1841592    Earth           Umbra       106           1463.9689557
08 Jul 2024 18:33:36.730    08 Jul 2024 18:33:56.322      19.591392553    Earth           Penumbra    106           1463.9689557
08 Jul 2024 19:44:28.326    08 Jul 2024 19:44:47.524      19.197898661    Earth           Penumbra    107           1463.7244853
08 Jul 2024 19:44:47.524    08 Jul 2024 20:08:32.455      1424.9312179    Earth           Umbra       107           1463.7244853
08 Jul 2024 20:08:32.455    08 Jul 2024 20:08:52.050      19.595368719    Earth           Penumbra    107           1463.7244853
08 Jul 2024 21:19:24.212    08 Jul 2024 21:19:43.413      19.201544789    Earth           Penumbra    108           1463.4953516
08 Jul 2024 21:19:43.413    08 Jul 2024 21:43:28.108      1424.6946902    Earth           Umbra       108           1463.4953516
08 Jul 2024 21:43:28.108    08 Jul 2024 21:43:47.707      19.599116687    Earth           Penumbra    108           1463.4953516
08 Jul 2024 22:54:20.069    08 Jul 2024 22:54:39.275      19.205864507    Earth           Penumbra    109           1463.2667124
08 Jul 2024 22:54:39.275    08 Jul 2024 23:18:23.732      1424.4570393    Earth           Umbra       109           1463.2667124
08 Jul 2024 23:18:23.732    08 Jul 2024 23:18:43.336      19.603808562    Earth           Penumbra    109           1463.2667124
09 Jul 2024 00:29:16.028    09 Jul 2024 00:29:35.239      19.211068726    Earth           Penumbra    110           1463.0230819
09 Jul 2024 00:29:35.239    09 Jul 2024 00:53:19.442      1424.2029193    Earth           Umbra       110           1463.0230819
09 Jul 2024 00:53:19.442    09 Jul 2024 00:53:39.051      19.609093876    Earth           Penumbra    110           1463.0230819
09 Jul 2024 02:04:12.128    09 Jul 2024 02:04:31.345      19.216197822    Earth           Penumbra    111           1462.7651894
09 Jul 2024 02:04:31.345    09 Jul 2024 02:28:15.280      1423.9350131    Earth           Umbra       111           1462.7651894
09 Jul 2024 02:28:15.280    09 Jul 2024 02:28:34.893      19.613978430    Earth           Penumbra    111           1462.7651894
09 Jul 2024 03:39:08.228    09 Jul 2024 03:39:27.448      19.220891583    Earth           Penumbra    112           1462.5051067
09 Jul 2024 03:39:27.448    09 Jul 2024 04:03:11.114      1423.6657085    Earth           Umbra       112           1462.5051067
09 Jul 2024 04:03:11.114    09 Jul 2024 04:03:30.733      19.618506543    Earth           Penumbra    112           1462.5051067
09 Jul 2024 05:14:04.158    09 Jul 2024 05:14:23.384      19.225961273    Earth           Penumbra    113           1462.2395784
09 Jul 2024 05:14:23.384    09 Jul 2024 05:38:06.774      1423.3897548    Earth           Umbra       113           1462.2395784
09 Jul 2024 05:38:06.774    09 Jul 2024 05:38:26.397      19.623862265    Earth           Penumbra    113           1462.2395784
09 Jul 2024 06:48:59.937    09 Jul 2024 06:49:19.169      19.231985870    Earth           Penumbra    114           1461.9589768
09 Jul 2024 06:49:19.169    09 Jul 2024 07:13:02.266      1423.0964836    Earth           Umbra       114           1461.9589768
09 Jul 2024 07:13:02.266    09 Jul 2024 07:13:21.896      19.630507333    Earth           Penumbra    114           1461.9589768
09 Jul 2024 08:23:55.719    09 Jul 2024 08:24:14.957      19.238225464    Earth           Penumbra    115           1461.6818258
09 Jul 2024 08:24:14.957    09 Jul 2024 08:47:57.764      1422.8065318    Earth           Umbra       115           1461.6818258
09 Jul 2024 08:47:57.764    09 Jul 2024 08:48:17.401      19.637068477    Earth           Penumbra    115           1461.6818258
09 Jul 2024 09:58:51.589    09 Jul 2024 09:59:10.833      19.243558554    Earth           Penumbra    116           1461.4377546
09 Jul 2024 09:59:10.833    09 Jul 2024 10:22:53.385      1422.5521449    Earth           Umbra       116           1461.4377546
09 Jul 2024 10:22:53.385    09 Jul 2024 10:23:13.027      19.642051100    Earth           Penumbra    116           1461.4377546
